"4975","1588 OCEANAIRE DR, San Luis Obispo, California, 93401","Match","Non_Exact","1588 OCEANAIRE DR, SAN LUIS OBISPO, CA, 93405","-120.684326807563,35.259807862137","109732747","R","06","079","011300","2015"
"3645","3860 S HIGUERA ST C6, San Luis Obispo, California, 93401","Match","Non_Exact","3860 S HIGUERA ST, SAN LUIS OBISPO, CA, 93401","-120.673262243407,35.247583480192","636450271","L","06","079","011501","1001"
"4976","1371 MONTEREY ST, San Luis Obispo, California, 93401","Match","Exact","1371 MONTEREY ST, SAN LUIS OBISPO, CA, 93401","-120.65625907876,35.284862311127","109732071","R","06","079","011101","1007"
"2319","1566 MADONNA RD #37, San Luis Obispo, California, 93401","Match","Non_Exact","1566 MADONNA RD, SAN LUIS OBISPO, CA, 93405","-120.693079757105,35.255646256389","642778425","L","06","079","011300","1002"
"3647","2 LOCATION PROPERTY RENTALS, San Luis Obispo, California, 93401","No_Match"
"4978","855 CAPITOLIO WAY STE 1A, San Luis Obispo, California, 93401","Match","Exact","855 CAPITOLIO WAY, SAN LUIS OBISPO, CA, 93401","-120.643516144492,35.257659216156","109733586","R","06","079","011104","1040"
"2318","1127 GARDEN ST, San Luis Obispo, California, 93401","Match","Exact","1127 GARDEN ST, SAN LUIS OBISPO, CA, 93401","-120.663373380931,35.279179667649","109817800","L","06","079","011101","2041"
"3648","1103 JOHNSON AVE, San Luis Obispo, California, 93401","Match","Exact","1103 JOHNSON AVE, SAN LUIS OBISPO, CA, 93401","-120.656537148533,35.283512280651","109732099","L","06","079","011101","1021"
"4979","3550 BROAD ST, San Luis Obispo, California, 93401","Match","Exact","3550 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.646432908182,35.255484347515","109766657","R","06","079","011104","1041"
"4990","3220 S HIGUERA ST STE 233, San Luis Obispo, California, 93401","Match","Exact","3220 S HIGUERA ST, SAN LUIS OBISPO, CA, 93401","-120.66872252079,35.256658784143","656272842","L","06","079","011103","2033"
"4991","3229 BROAD ST # 130, San Luis Obispo, California, 93401","Match","Exact","3229 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.649818740308,35.260984386946","645357664","L","06","079","011103","2008"
"4993","1141 PACIFIC ST STE C, San Luis Obispo, California, 93401","Match","Non_Exact","1141 PACIFIC ST, SAN LUIS OBISPO, CA, 93401","-120.657592688849,35.280673081094","109732171","R","06","079","011101","3004"
"1000","1329 BROAD ST STE A, San Luis Obispo, California, 93401","Match","Non_Exact","1329 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.662970369284,35.277111704267","109732274","L","06","079","011105","1001"
"2331","680 UPHAM ST, San Luis Obispo, California, 93401","Match","Exact","680 UPHAM ST, SAN LUIS OBISPO, CA, 93401","-120.659179202908,35.272648528761","109732427","L","06","079","011105","1013"
"2327","641 HIGUERA ST STE 102, San Luis Obispo, California, 93401","Match","Exact","641 HIGUERA ST, SAN LUIS OBISPO, CA, 93401","-120.665155123676,35.2784155456","109732235","R","06","079","011101","2040"
"2326","1023 MORRO ST, San Luis Obispo, California, 93401","Match","Exact","1023 MORRO ST, SAN LUIS OBISPO, CA, 93401","-120.661996965319,35.280851423545","109732164","L","06","079","011101","2027"
"2325","3 LOCATIONS, San Luis Obispo, California, 93401","No_Match"
"2323","11555 LOS OSOS VALLEY RD 205, San Luis Obispo, California, 93401","Match","Non_Exact","11555 LOS OSOS VALLEY RD, SAN LUIS OBISPO, CA, 93405","-120.691247739968,35.257040924851","645467608","L","06","079","011300","1000"
"2322","11555 LOS OSOS VALLEY RD 205, San Luis Obispo, California, 93401","Match","Non_Exact","11555 LOS OSOS VALLEY RD, SAN LUIS OBISPO, CA, 93405","-120.691247739968,35.257040924851","645467608","L","06","079","011300","1000"
"2321","1107 JOHNSON AVE, San Luis Obispo, California, 93401","Match","Exact","1107 JOHNSON AVE, SAN LUIS OBISPO, CA, 93401","-120.656514521762,35.283489812105","109732099","L","06","079","011101","1021"
"3652","475 RAMONA DR, San Luis Obispo, California, 93401","Match","Non_Exact","475 RAMONA DR, SAN LUIS OBISPO, CA, 93405","-120.677067091435,35.292825864426","109759470","L","06","079","011202","1018"
"4983","253 BRANCH ST, San Luis Obispo, California, 93401","Match","Exact","253 BRANCH ST, SAN LUIS OBISPO, CA, 93401","-120.666868056718,35.270150110611","109732500","R","06","079","011105","2018"
"4984","1384 IRONBARK ST, San Luis Obispo, California, 93401","Match","Exact","1384 IRONBARK ST, SAN LUIS OBISPO, CA, 93401","-120.629043793278,35.248876836828","109759668","L","06","079","011505","1019"
"4985","3335 BROAD ST 17, San Luis Obispo, California, 93401","Match","Non_Exact","3335 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.648870524594,35.259647798171","645357663","L","06","079","011103","2037"
"4986","1620 DIABLO DR, San Luis Obispo, California, 93401","Match","Non_Exact","1620 DIABLO DR, SAN LUIS OBISPO, CA, 93405","-120.704461680686,35.265960555412","645470737","R","06","079","011300","3017"
"3656","710 FIERO LN # 21, San Luis Obispo, California, 93401","Match","Exact","710 FIERO LN, SAN LUIS OBISPO, CA, 93401","-120.643310648556,35.244103973114","109737915","R","06","079","011505","2024"
"4987","1120 POPPY LN, San Luis Obispo, California, 93401","Match","Exact","1120 POPPY LN, SAN LUIS OBISPO, CA, 93401","-120.635034462996,35.248298706156","109762717","L","06","079","011505","2019"
"3657","202 TANK FARM RD STE B, San Luis Obispo, California, 93401","Match","Non_Exact","202 TANK FARM RD, SAN LUIS OBISPO, CA, 93401","-120.668101972875,35.246860459719","657046689","R","06","079","011103","2024"
"4988","2517 BROAD ST, San Luis Obispo, California, 93401","Match","Exact","2517 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.653897609932,35.26631994341","109732584","L","06","079","011105","3009"
"3658","223 GRANADA DR STE D, San Luis Obispo, California, 93401","Match","Non_Exact","223 GRANADA DR, SAN LUIS OBISPO, CA, 93401","-120.667952171775,35.251065867905","109733537","R","06","079","011103","2019"
"4989","590 CALIFORNIA BLVD, San Luis Obispo, California, 93401","Match","Non_Exact","590 CALIFORNIA BLVD, SAN LUIS OBISPO, CA, 93405","-120.659579457041,35.290219712941","109817748","R","06","079","010902","2005"
"2329","211 TANK FARM RD STE B, San Luis Obispo, California, 93401","Match","Non_Exact","211 TANK FARM RD, SAN LUIS OBISPO, CA, 93401","-120.668255087431,35.246745868342","657046689","L","06","079","011505","2032"
"3670","3591 SACRAMENTO DR # 31, San Luis Obispo, California, 93401","Match","Exact","3591 SACRAMENTO DR, SAN LUIS OBISPO, CA, 93401","-120.642081874588,35.255206177913","645355689","L","06","079","011505","2003"
"3671","24 LAS PRADERAS DR, San Luis Obispo, California, 93401","Match","Exact","24 LAS PRADERAS DR, SAN LUIS OBISPO, CA, 93401","-120.677198507204,35.245645460402","109737960","R","06","079","011501","1003"
"3672","3209 CHERRY LANE, San Luis Obispo, California, 93401","Match","Exact","3209 CHERRY LN, SAN LUIS OBISPO, CA, 93401","-120.660938780492,35.256285343581","642780013","L","06","079","011103","1012"
"3673","3 LOCATIONS-PROPERTY RENTAL, San Luis Obispo, California, 93401","No_Match"
"1011","2136 SEE CANYON RD, San Luis Obispo, California, 93401","Match","Non_Exact","2136 SEE CANYON RD, SAN LUIS OBISPO, CA, 93405","-120.721444394504,35.209801593339","109738059","L","06","079","011600","2051"
"1010","1901 HENRY ST, San Luis Obispo, California, 93401","Match","Exact","1901 HENRY ST, SAN LUIS OBISPO, CA, 93401","-120.653894423179,35.275703076151","109732314","L","06","079","011002","1028"
"2341","225 RAMONA DR, San Luis Obispo, California, 93401","Match","Non_Exact","225 RAMONA DR, SAN LUIS OBISPO, CA, 93405","-120.682528111646,35.292834864766","645355487","L","06","079","011202","1028"
"2340","3330 BROAD ST # 110, San Luis Obispo, California, 93401","Match","Exact","3330 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.648300251436,35.259030959662","642780099","R","06","079","011104","1036"
"1008","2103 BROAD ST, San Luis Obispo, California, 93401","Match","Exact","2103 BROAD ST, SAN LUIS OBISPO, CA, 93401","-120.657639025252,35.271083282672","109732489","L","06","079","011105","2011"
"2339","3033 AUGUSTA ST, San Luis Obispo, California, 93401","Match","Exact","3033 AUGUSTA ST, SAN LUIS OBISPO, CA, 93401","-120.64047419261,35.267065421349","109794651","L","06","079","011001","3021"
